Name,rank,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10
Nanjing University,141,0.08938176988704072,5.220204002398532e-05,0.3528592522488907,5.2200586651451886e-05,0.3854924379847944,5.220076491241343e-05,5.2201581638655625e-05,0.04390998184680939,5.220183629717212e-05,5.2202381993993185e-05
Aarhus University,143,0.015388839859951986,8.298044122057036e-05,0.5023213811218739,8.298023021779954e-05,0.031583548599883216,8.297775275423191e-05,8.297985914396122e-05,8.298066313727759e-05,0.023454906418919563,8.29809796414338e-05
Rice University ,145,0.0017875700232252711,2.2755895770387724e-05,0.000132602454868902,0.12986599986834335,0.21202898770570755,0.01363614812544256,0.05205483694408031,2.2755933059670497e-05,2.275587758049369e-05,0.580626979470253
University of Putra Malaysia ,158,0.2813010811805725,0.09365511685609818,0.00035950531309936196,0.0003594949230318889,0.00035950545861851424,0.000359487792593427,0.016512691596290097,0.014685148213175125,0.00035950537130702287,0.46722976863384247
Indian Institute of Technology Bombay,149,0.3681866079568863,0.1796749196946621,0.02798473710208782,0.0001175093166239094,0.0022800175938755274,0.00011750604608096182,0.00011750437261071056,0.05715113691985607,0.021871121105505154,0.10641024634242058
Cardiff University,154,8.002853792277165e-05,8.002950562513433e-05,8.002645699889399e-05,8.002888716873713e-05,8.002678077900782e-05,8.002863978617825e-05,8.002679169294424e-05,0.025383266798598925,0.8999171257019043,8.002761023817584e-05
Ghent University,159,0.36030562594532967,0.000234969898883719,0.013516686936782207,0.0002349641581531614,0.00023497737856814638,0.00023496337234973907,0.17481055861571804,0.0002349709757254459,0.00023498168593505397,0.00023497644724557176
University of  Wollongong,162,0.0001547822103020735,0.00015477764827664942,0.0001547772772028111,0.04843499961134512,0.00015477947454201058,0.00015477756096515805,0.00015477822307730094,0.00015477531997021288,0.33393294811685337,0.1187060164520517
The Ohio State University,151,5.5657139455433935e-05,0.08092544972896576,5.565610626945272e-05,0.312961010795334,0.0027979893966403324,5.5657381381024607e-05,5.5657232223893516e-05,0.005492705866345204,0.0029982100895722397,0.24297286570072174
Kyushu University,164,0.0001168061608041171,0.06607551775596221,0.05156458527198993,0.039787936006177915,0.567583829164505,0.0001168050839623902,0.00011680483294185251,0.00011680427269311622,0.01983656938682543,0.2313382774591446
University of Maryland,169,0.00016578144277445972,0.00016577911446802318,0.00016577760834479704,0.4513321786216693,0.00016578006034251302,0.0001657812827033922,0.0001657789180171676,0.00016577904170844704,0.011905986466445029,0.2752423696219921
Qatar University ,173,0.3086240589618683,0.04506219817994861,0.00021219204063527286,0.18879723818099592,0.00021218894835328683,0.00021218342590145767,0.00021219207701506093,0.00021219377958914265,0.10276876576244831,0.08216644451022148
University of Cape Town,173,0.32957370579242706,7.129524055926595e-05,7.129719961085357e-05,0.0004262176444171928,0.005652622076013358,7.129617915779818e-05,7.129822915885597e-05,0.004474101293453714,0.04782192206221225,0.3331800401210785
